He works for the United States mail service .	The mail handles billions of items every day .	1
I need to charge my car battery .	Do n't forget to charge the drill .	1
You 'll see a lot of cheating in this school .	The 1960 's saw the rebellion of the younger generation against established traditions .	1
From the tone of her behavior I gathered that I had outstayed my welcome .	The general tone of articles appearing in the newspapers is that the government should withdraw .	1
The court is now in session .	The noblemen visited the queen in her court .	0
We looked through the glass to see stars .	Would you like a glass of milk ?	0
He wants to reconstruct the original text .	There were more than a thousand words of text .	1
Lift a ban .	Lift a load .	0
The car hit a tree .	The ball hit the fence .	1
He lived a long and happy life .	Life depends on many chemical and physical processes .	0
Drive the cows into the barn .	Drive the ball far out into the field .	0
He managed to wash out the stains .	He washed the dirt from his coat .	1
It started to dawn , and we had to get up .	The age of computers had dawned .	0
To carry an account to the ledger .	How many credits is this student carrying ?	0
Bind the books in leather .	The hydrogen binds the oxygen .	0
Does this paper meet the requirements for the degree ?	This proposal meets my requirements .	1
Hold your temper .	The book holds in store much valuable advise .	0
To burn the mouth with pepper .	She was burning with anger .	0
Room to pass .	Hardly enough elbow room to turn around .	1
Take the gun from your pocket .	Mother took our plates away and came back with some fruit for us to eat .	1
Did you get it ?	What did you get at the toy store ?	0
They called for artillery support .	He applied to the state for support .	0
Victorian furniture is an interest of mine .	He counts reading among his interests .	1
He did n't make the choir after his voice changed .	He made twenty bucks playing poker last night .	1
They broke faith with their investors .	Keep the faith .	1
To raise Sandy Hook light .	Raise hell .	0
The relative security of the gay ghetto .	No escape from the ghetto of the typing pool .	1
My broker recommended a greater diversification of my investments .	He limited his losses by diversification of his product line .	1
His heroism saved a life .	She 's my love , my life .	0
During his first year in office .	He rented an office in the new building .	0
Give priority to .	Give one 's name .	0
He had to clean up the leak .	A leak in a boat .	1
Trade fair .	Book fair .	1
The trend of a coastline .	Not openly liberal but that is the trend of the book .	0
His title to fame .	He kept the title to his car in the glove compartment .	0
If I had my way .	A lonely way of life .	0
I can only stay for an hour .	The smell stayed in the room .	0
Spend money .	I spent the time on worrying about the future .	0
They saw the light of the beacon .	He stopped the car and turned off the lights .	0
Whole fields of wheat in shock .	It came as a shock to learn that he was injured .	0
A horse hates having a bit put in its mouth .	The horse was not accustomed to a bit .	1
What do we have here ?	I have two years left .	0
Do you take me for a fool ?	You ca n't take credit for this !	1
I still owe for the car .	The thesis owes much to his adviser .	1
$ 50 wo n't even purchase a dress .	Carmen purchased a dress for $ 50 .	1
The washing machine wo n't go unless it 's plugged in .	These ugly billboards have to go !	0
It has become less common to say grace before having dinner .	God 's grace is manifested in the salvation of sinners .	0
I made the students feel different about themselves .	He felt his flesh crawl .	0
I have to stop for a moment and catch my breath .	Catch one 's breath .	1
Make my day .	Make revolution .	0
This computer will connect well to the network .	Herman connected the computers .	1
The governor should act on the new energy bill .	The nanny acted quickly by grabbing the toddler and covering him with a wet towel .	1
Shake one 's head .	The bad news shook her hopes .	0
The gauge read ` empty ' .	Read the advertisement .	0
She cut the deck for a long time .	Wayne cut .	1
The police are following a promising lead .	We were just waiting for someone to take the lead .	0
A chain of mountains .	The chain of command .	1
It was a nice piece of work .	It is down the road a piece .	0
Keep food for a week in the pantry .	There 's little to earn and many to keep .	0
It all happened in the space of 10 minutes .	They tested his ability to locate objects in space .	0
Cut grain .	Cut a disk .	0
I want to see whether she speaks French .	Could you see about lunch ?	0
Air pollution .	The flock of birds took to the air .	1
I 've been suffering your insults for years .	Many saints suffered martyrdom .	1
I move to repel the rule regarding obligatory school uniform .	He moved his hand slightly to the right .	0
Let 's play like I am mommy .	Play cowboy and Indians .	1
His back was to the wall .	The container 's walls were blue .	0
Hold your breath .	He 's held by a contract .	0
Bounce a check .	The rubber ball bounced .	0
This chair has got to go .	The policemen went from door to door looking for the suspect .	0
The total is $ 25,715 but to keep the figures simple , I 'll round it down to $ 25,000 .	Ninety-five rounds up to one hundred .	1
He lost his place on the page .	Grosvenor Place .	0
To pick rags .	She finally picked her successor .	0
Keep potatoes fresh .	Keep notes .	0
This nest egg will ensure a nice retirement for us .	Our exertions ensured a good outcome .	1
The two buildings touch .	Are you all right ? You 've hardly touched your lunch .	0
When he lectures , I can not follow .	Follow the trail .	0
To raise a wall , or a heap of stones .	The President raised several million dollars for his college .	0
Make merry .	He made as if to punch him , but they both laughed and shook hands .	1
There 's no place like home .	The teacher asked how many people made up his home .	0
